2016-10-08, 10:01:03, 99000000, 100000000, 1000000, 3, 15.10
2016-10-08, 10:01:03, 100000000, 101000000, 1000000, 3, 10.79
2016-10-08, 10:01:03, 101000000, 102000000, 1000000, 3, 14.35
2016-10-08, 10:01:03, 102000000, 103000000, 1000000, 3, 22.02
2016-10-08, 10:01:03, 103000000, 104000000, 1000000, 3, 4.05
2016-10-08, 10:01:03, 104000000, 105000000, 1000000, 3, 17.02
2016-10-08, 10:01:03, 105000000, 106000000, 1000000, 3, 15.30
2016-10-08, 10:01:03, 106000000, 107000000, 1000000, 3, 19.74
2016-10-08, 10:01:03, 107000000, 108000000, 1000000, 3, 15.25
2016-10-08, 10:01:03, 108000000, 109000000, 1000000, 3, 10.20
2016-10-08, 10:01:03, 109000000, 110000000, 1000000, 3, 5.37
2016-10-08, 10:01:03, 110000000, 111000000, 1000000, 3, 7.49
2016-10-08, 10:01:03, 111000000, 112000000, 1000000, 3, 8.95
2016-10-08, 10:01:03, 112000000, 113000000, 1000000, 3, 10.19
2016-10-08, 10:01:03, 113000000, 114000000, 1000000, 3, 10.73
2016-10-08, 10:01:03, 114000000, 115000000, 1000000, 3, 10.64
2016-10-08, 10:01:03, 115000000, 116000000, 1000000, 3, 10.55
2016-10-08, 10:01:03, 116000000, 117000000, 1000000, 3, 10.33
2016-10-08, 10:01:03, 117000000, 118000000, 1000000, 3, 10.12
2016-10-08, 10:01:03, 118000000, 119000000, 1000000, 3, 10.00
2016-10-08, 10:01:03, 119000000, 120000000, 1000000, 3, 9.07
2016-10-08, 10:01:03, 120000000, 121000000, 1000000, 3, 6.34
2016-10-08, 10:01:03, 121000000, 122000000, 1000000, 3, 6.49
2016-10-08, 10:01:03, 122000000, 123000000, 1000000, 3, 7.05
2016-10-08, 10:01:03, 123000000, 124000000, 1000000, 3, 6.90
2016-10-08, 10:01:03, 124000000, 125000000, 1000000, 3, 14.66
2016-10-08, 10:01:03, 125000000, 126000000, 1000000, 3, 15.00
2016-10-08, 10:01:03, 126000000, 127000000, 1000000, 3, 10.65
2016-10-08, 10:01:03, 127000000, 128000000, 1000000, 3, 11.17
2016-10-08, 10:01:03, 128000000, 129000000, 1000000, 3, 11.68
2016-10-08, 10:01:03, 129000000, 130000000, 1000000, 3, 12.06
2016-10-08, 10:01:03, 130000000, 131000000, 1000000, 3, 12.23
2016-10-08, 10:01:03, 131000000, 132000000, 1000000, 3, 12.02
2016-10-08, 10:01:03, 132000000, 133000000, 1000000, 3, 11.80
2016-10-08, 10:01:03, 133000000, 134000000, 1000000, 3, 11.26
2016-10-08, 10:01:03, 134000000, 135000000, 1000000, 3, 10.86
2016-10-08, 10:01:03, 135000000, 136000000, 1000000, 3, 10.59
2016-10-08, 10:01:03, 136000000, 137000000, 1000000, 3, 10.52
2016-10-08, 10:01:03, 137000000, 138000000, 1000000, 3, 10.52
2016-10-08, 10:01:03, 138000000, 139000000, 1000000, 3, 10.41
2016-10-08, 10:01:03, 139000000, 140000000, 1000000, 3, 10.21
2016-10-08, 10:01:03, 140000000, 141000000, 1000000, 3, 9.77
2016-10-08, 10:01:03, 141000000, 142000000, 1000000, 3, 9.30
2016-10-08, 10:01:03, 142000000, 143000000, 1000000, 3, 8.76
2016-10-08, 10:01:03, 143000000, 144000000, 1000000, 3, 8.18
2016-10-08, 10:01:03, 144000000, 145000000, 1000000, 3, 7.66
2016-10-08, 10:01:03, 145000000, 146000000, 1000000, 3, 7.04
2016-10-08, 10:01:03, 146000000, 147000000, 1000000, 3, 6.49
2016-10-08, 10:01:03, 147000000, 148000000, 1000000, 3, 5.73
2016-10-08, 10:01:03, 148000000, 149000000, 1000000, 3, 5.05
2016-10-08, 10:01:03, 149000000, 150000000, 1000000, 3, 4.44
2016-10-08, 10:01:03, 150000000, 151000000, 1000000, 3, 3.85
2016-10-08, 10:01:03, 151000000, 152000000, 1000000, 3, 3.28
2016-10-08, 10:01:03, 152000000, 153000000, 1000000, 3, 4.33
2016-10-08, 10:01:03, 153000000, 154000000, 1000000, 3, 1.82
2016-10-08, 10:01:03, 154000000, 155000000, 1000000, 3, 0.89
2016-10-08, 10:01:03, 155000000, 156000000, 1000000, 3, 0.01
2016-10-08, 10:01:03, 156000000, 157000000, 1000000, 3, -0.86
2016-10-08, 10:01:03, 157000000, 158000000, 1000000, 3, -1.88
2016-10-08, 10:01:03, 158000000, 159000000, 1000000, 3, -2.19
2016-10-08, 10:01:03, 159000000, 160000000, 1000000, 3, -3.01
2016-10-08, 10:01:03, 160000000, 161000000, 1000000, 3, -3.61
2016-10-08, 10:01:03, 161000000, 162000000, 1000000, 3, -4.01
2016-10-08, 10:01:03, 162000000, 163000000, 1000000, 3, 19.36
2016-10-08, 10:01:03, 163000000, 164000000, 1000000, 3, -2.98
2016-10-08, 10:01:03, 164000000, 165000000, 1000000, 3, -1.11
2016-10-08, 10:01:03, 165000000, 166000000, 1000000, 3, 1.14
2016-10-08, 10:01:03, 166000000, 167000000, 1000000, 3, 3.08
2016-10-08, 10:01:03, 167000000, 168000000, 1000000, 3, 4.39
2016-10-08, 10:01:03, 168000000, 169000000, 1000000, 3, 5.29
2016-10-08, 10:01:03, 169000000, 170000000, 1000000, 3, 5.97
2016-10-08, 10:01:03, 170000000, 171000000, 1000000, 3, 6.58
2016-10-08, 10:01:03, 171000000, 172000000, 1000000, 3, 6.92
2016-10-08, 10:01:03, 172000000, 173000000, 1000000, 3, 7.35
2016-10-08, 10:01:03, 173000000, 174000000, 1000000, 3, 7.33
2016-10-08, 10:01:03, 174000000, 175000000, 1000000, 3, 7.59
2016-10-08, 10:01:03, 175000000, 176000000, 1000000, 3, 7.71
2016-10-08, 10:01:03, 176000000, 177000000, 1000000, 3, 7.80
2016-10-08, 10:01:03, 177000000, 178000000, 1000000, 3, 7.91
2016-10-08, 10:01:03, 178000000, 179000000, 1000000, 3, 7.97
2016-10-08, 10:01:03, 179000000, 180000000, 1000000, 3, 8.05
2016-10-08, 10:01:03, 180000000, 181000000, 1000000, 3, 8.51
2016-10-08, 10:01:03, 181000000, 182000000, 1000000, 3, 8.26
2016-10-08, 10:01:03, 182000000, 183000000, 1000000, 3, 8.46
2016-10-08, 10:01:03, 183000000, 184000000, 1000000, 3, 8.61
2016-10-08, 10:01:03, 184000000, 185000000, 1000000, 3, 8.43
2016-10-08, 10:01:03, 185000000, 186000000, 1000000, 3, 8.22
2016-10-08, 10:01:03, 186000000, 187000000, 1000000, 3, 7.89
2016-10-08, 10:01:03, 187000000, 188000000, 1000000, 3, 8.28
2016-10-08, 10:01:03, 188000000, 189000000, 1000000, 3, 7.82
2016-10-08, 10:01:03, 189000000, 190000000, 1000000, 3, 7.73
2016-10-08, 10:01:03, 190000000, 191000000, 1000000, 3, 7.79
2016-10-08, 10:01:03, 191000000, 192000000, 1000000, 3, 7.76
2016-10-08, 10:01:03, 192000000, 193000000, 1000000, 3, 7.81
2016-10-08, 10:01:03, 193000000, 194000000, 1000000, 3, 7.78
2016-10-08, 10:01:03, 194000000, 195000000, 1000000, 3, 7.54
2016-10-08, 10:01:03, 195000000, 196000000, 1000000, 3, 7.46
2016-10-08, 10:01:03, 196000000, 197000000, 1000000, 3, 7.41
2016-10-08, 10:01:03, 197000000, 198000000, 1000000, 3, 7.25
2016-10-08, 10:01:03, 198000000, 199000000, 1000000, 3, 10.05
2016-10-08, 10:01:03, 199000000, 200000000, 1000000, 3, 10.05
2016-10-08, 10:01:03, 200000000, 201000000, 1000000, 3, 11.35
2016-10-08, 10:01:03, 201000000, 202000000, 1000000, 3, 11.34
2016-10-08, 10:01:03, 202000000, 203000000, 1000000, 3, 12.28
2016-10-08, 10:01:03, 203000000, 204000000, 1000000, 3, 11.70
2016-10-08, 10:01:03, 204000000, 205000000, 1000000, 3, 8.66
2016-10-08, 10:01:03, 205000000, 206000000, 1000000, 3, 3.53
2016-10-08, 10:01:03, 206000000, 207000000, 1000000, 3, 4.53
2016-10-08, 10:01:03, 207000000, 208000000, 1000000, 3, 5.96
2016-10-08, 10:01:03, 208000000, 209000000, 1000000, 3, 6.73
2016-10-08, 10:01:03, 209000000, 210000000, 1000000, 3, 6.86
2016-10-08, 10:01:03, 210000000, 211000000, 1000000, 3, 12.97
2016-10-08, 10:01:03, 211000000, 212000000, 1000000, 3, 14.36
2016-10-08, 10:01:03, 212000000, 213000000, 1000000, 3, 16.99
2016-10-08, 10:01:03, 213000000, 214000000, 1000000, 3, 17.24
2016-10-08, 10:01:03, 214000000, 215000000, 1000000, 3, 19.11
2016-10-08, 10:01:03, 215000000, 216000000, 1000000, 3, 19.54
2016-10-08, 10:01:03, 216000000, 217000000, 1000000, 3, 7.16
2016-10-08, 10:01:03, 217000000, 218000000, 1000000, 3, 8.46
2016-10-08, 10:01:03, 218000000, 219000000, 1000000, 3, 8.29
2016-10-08, 10:01:03, 219000000, 220000000, 1000000, 3, 8.23
2016-10-08, 10:01:03, 220000000, 221000000, 1000000, 3, 8.31
2016-10-08, 10:01:03, 221000000, 222000000, 1000000, 3, 8.76
2016-10-08, 10:01:03, 222000000, 223000000, 1000000, 3, 9.56
2016-10-08, 10:01:03, 223000000, 224000000, 1000000, 3, 10.08
2016-10-08, 10:01:03, 224000000, 225000000, 1000000, 3, 10.18
2016-10-08, 10:01:03, 225000000, 226000000, 1000000, 3, 10.05
2016-10-08, 10:01:03, 226000000, 227000000, 1000000, 3, 9.84
2016-10-08, 10:01:03, 227000000, 228000000, 1000000, 3, 9.47
2016-10-08, 10:01:03, 228000000, 229000000, 1000000, 3, 9.01
2016-10-08, 10:01:03, 229000000, 230000000, 1000000, 3, 8.62
2016-10-08, 10:01:03, 230000000, 231000000, 1000000, 3, 8.75
2016-10-08, 10:01:03, 231000000, 232000000, 1000000, 3, 7.76
2016-10-08, 10:01:03, 232000000, 233000000, 1000000, 3, 7.33
2016-10-08, 10:01:03, 233000000, 234000000, 1000000, 3, 6.99
2016-10-08, 10:01:03, 234000000, 235000000, 1000000, 3, 6.36
2016-10-08, 10:01:03, 235000000, 236000000, 1000000, 3, 5.84
2016-10-08, 10:01:03, 236000000, 237000000, 1000000, 3, 5.37
2016-10-08, 10:01:03, 237000000, 238000000, 1000000, 3, 5.07
2016-10-08, 10:01:03, 238000000, 239000000, 1000000, 3, 4.93
2016-10-08, 10:01:03, 239000000, 240000000, 1000000, 3, 4.89
2016-10-08, 10:01:03, 240000000, 241000000, 1000000, 3, 4.95
2016-10-08, 10:01:03, 241000000, 242000000, 1000000, 3, 4.85
2016-10-08, 10:01:03, 242000000, 243000000, 1000000, 3, 4.97
2016-10-08, 10:01:03, 243000000, 244000000, 1000000, 3, 5.07
2016-10-08, 10:01:03, 244000000, 245000000, 1000000, 3, 4.94
2016-10-08, 10:01:03, 245000000, 246000000, 1000000, 3, 4.79
2016-10-08, 10:01:03, 246000000, 247000000, 1000000, 3, 5.08
2016-10-08, 10:01:03, 247000000, 248000000, 1000000, 3, 5.34
2016-10-08, 10:01:03, 248000000, 249000000, 1000000, 3, 5.73
2016-10-08, 10:01:03, 249000000, 250000000, 1000000, 3, 12.09
2016-10-08, 10:01:03, 250000000, 251000000, 1000000, 3, 12.82
2016-10-08, 10:01:03, 251000000, 252000000, 1000000, 3, 6.80
2016-10-08, 10:01:03, 252000000, 253000000, 1000000, 3, 6.58
2016-10-08, 10:01:03, 253000000, 254000000, 1000000, 3, 6.31
2016-10-08, 10:01:03, 254000000, 255000000, 1000000, 3, 5.94
2016-10-08, 10:01:03, 255000000, 256000000, 1000000, 3, 5.59
2016-10-08, 10:01:03, 256000000, 257000000, 1000000, 3, 5.25
2016-10-08, 10:01:03, 257000000, 258000000, 1000000, 3, 4.68
2016-10-08, 10:01:03, 258000000, 259000000, 1000000, 3, 4.46
2016-10-08, 10:01:03, 259000000, 260000000, 1000000, 3, 4.86
2016-10-08, 10:01:03, 260000000, 261000000, 1000000, 3, 4.31
2016-10-08, 10:01:03, 261000000, 262000000, 1000000, 3, 4.45
2016-10-08, 10:01:03, 262000000, 263000000, 1000000, 3, 4.88
2016-10-08, 10:01:03, 263000000, 264000000, 1000000, 3, 5.29
2016-10-08, 10:01:03, 264000000, 265000000, 1000000, 3, 5.85
2016-10-08, 10:01:03, 265000000, 266000000, 1000000, 3, 6.46
2016-10-08, 10:01:03, 266000000, 267000000, 1000000, 3, 7.23
2016-10-08, 10:01:03, 267000000, 268000000, 1000000, 3, 7.98
2016-10-08, 10:01:03, 268000000, 269000000, 1000000, 3, 8.66
2016-10-08, 10:01:03, 269000000, 270000000, 1000000, 3, 9.26
2016-10-08, 10:01:03, 270000000, 271000000, 1000000, 3, 9.74
2016-10-08, 10:01:03, 271000000, 272000000, 1000000, 3, 9.96
2016-10-08, 10:01:03, 272000000, 273000000, 1000000, 3, 10.04
2016-10-08, 10:01:03, 273000000, 274000000, 1000000, 3, 10.07
2016-10-08, 10:01:03, 274000000, 275000000, 1000000, 3, 9.74
2016-10-08, 10:01:03, 275000000, 276000000, 1000000, 3, 9.31
